date,min,max,median,q1,q3,stdev,count,station,latitude,longitude
2020-02-14,4.59,564.49,79.44,33.29,319.32,179.074,380,Колхозная,42.92308116289,74.60585027933
2020-02-15,12.02,321.42,65.02,45.34,129.65,76.556,327,Колхозная,42.92308116289,74.60585027933
2020-02-16,3.36,415.7,26.08,11.25,93.8,119.127,369,Колхозная,42.92308116289,74.60585027933
2020-02-17,17.05,455.22,65.41,42.3,125.05,103.319,340,Колхозная,42.92308116289,74.60585027933
2020-02-18,16.36,305.73,40.76,31.48,54.2,29.152,298,Колхозная,42.92308116289,74.60585027933
2020-02-19,15.44,427.74,79.75,36.24,112.96,61.153,456,Колхозная,42.92308116289,74.60585027933
2020-02-20,29.31,438.08,116.05,65.7,162.82,67.959,496,Колхозная,42.92308116289,74.60585027933
2020-02-21,19.2,594.62,166.23,85.73,276.16,140.38,370,Колхозная,42.92308116289,74.60585027933
2020-02-22,8.85,223.27,27.24,19.17,36.04,24.99,410,Колхозная,42.92308116289,74.60585027933
2020-02-23,15.36,714.86,131.51,25.26,374.54,202.492,443,Колхозная,42.92308116289,74.60585027933
2020-02-24,32.38,284.68,85.91,42.63,119.14,66.961,513,Колхозная,42.92308116289,74.60585027933
2020-02-25,5.58,501.25,51.67,14.94,265.45,147.728,452,Колхозная,42.92308116289,74.60585027933
2020-02-26,3.3,207.38,14.1,7.0,45.17,47.453,390,Колхозная,42.92308116289,74.60585027933
2020-02-27,1.91,100.68,22.28,15.45,27.52,12.925,551,Колхозная,42.92308116289,74.60585027933
2020-02-28,11.84,597.86,37.06,21.61,244.1,116.44,552,Колхозная,42.92308116289,74.60585027933
2020-02-29,24.23,402.72,109.18,40.39,171.48,115.071,458,Колхозная,42.92308116289,74.60585027933
2020-03-01,8.52,488.97,40.97,13.93,239.0,144.209,408,Колхозная,42.92308116289,74.60585027933
2020-03-02,5.68,298.36,58.0,16.23,89.68,49.961,409,Колхозная,42.92308116289,74.60585027933
2020-03-03,6.54,106.62,16.14,10.6,25.96,12.595,423,Колхозная,42.92308116289,74.60585027933
2020-03-04,6.92,308.17,23.23,14.88,194.62,97.782,588,Колхозная,42.92308116289,74.60585027933
2020-03-05,9.69,225.38,37.51,17.98,56.25,29.412,564,Колхозная,42.92308116289,74.60585027933
2020-03-06,4.08,202.3,23.24,18.28,36.4,21.816,531,Колхозная,42.92308116289,74.60585027933
2020-03-07,3.94,101.48,18.76,15.6,24.67,12.837,586,Колхозная,42.92308116289,74.60585027933
2020-03-08,9.77,264.86,40.44,29.34,155.94,78.702,586,Колхозная,42.92308116289,74.60585027933
2020-03-09,14.03,320.45,53.5,28.46,143.13,71.141,583,Колхозная,42.92308116289,74.60585027933
2020-03-10,18.73,473.71,121.56,38.15,332.28,142.256,583,Колхозная,42.92308116289,74.60585027933
2020-03-11,19.46,384.3,151.18,33.29,245.18,104.214,575,Колхозная,42.92308116289,74.60585027933
2020-03-12,11.55,410.15,43.18,26.68,209.89,107.895,500,Колхозная,42.92308116289,74.60585027933
2020-03-13,12.38,346.78,32.22,20.38,93.79,76.111,503,Колхозная,42.92308116289,74.60585027933
2020-03-14,7.12,517.22,34.28,15.42,91.83,83.607,523,Колхозная,42.92308116289,74.60585027933
2020-03-15,14.0,155.79,39.25,28.34,54.16,20.754,290,Колхозная,42.92308116289,74.60585027933
2020-03-16,6.69,450.09,21.66,13.36,42.78,70.904,578,Колхозная,42.92308116289,74.60585027933
2020-03-17,5.32,795.32,22.21,8.75,52.34,67.602,580,Колхозная,42.92308116289,74.60585027933
2020-03-18,8.22,142.4,30.33,11.06,51.9,27.791,493,Колхозная,42.92308116289,74.60585027933
2020-03-19,8.4,78.41,21.9,14.85,44.13,18.279,553,Колхозная,42.92308116289,74.60585027933
2020-03-20,6.62,343.26,28.0,19.89,92.24,71.545,465,Колхозная,42.92308116289,74.60585027933
2020-03-21,5.7,259.08,17.52,12.07,38.92,22.793,474,Колхозная,42.92308116289,74.60585027933
2020-03-22,2.85,59.92,9.34,7.08,12.65,9.503,454,Колхозная,42.92308116289,74.60585027933
2020-03-23,5.14,121.62,15.16,8.93,29.88,23.562,441,Колхозная,42.92308116289,74.60585027933
2020-03-24,4.62,161.99,15.86,10.25,21.94,25.649,439,Колхозная,42.92308116289,74.60585027933
2020-03-25,7.78,214.77,20.95,11.48,43.56,35.123,419,Колхозная,42.92308116289,74.60585027933
2020-03-26,7.98,425.05,58.2,14.16,268.95,133.987,425,Колхозная,42.92308116289,74.60585027933
2020-03-27,10.07,334.89,41.66,28.9,89.5,62.135,364,Колхозная,42.92308116289,74.60585027933
2020-03-28,21.48,86.94,42.48,35.68,54.5,14.05,166,Колхозная,42.92308116289,74.60585027933
2020-03-29,5.62,331.58,28.22,11.37,106.42,54.301,328,Колхозная,42.92308116289,74.60585027933
2020-03-30,60.04,209.94,87.99,77.95,147.56,42.174,131,Колхозная,42.92308116289,74.60585027933
2020-03-31,4.09,213.2,30.24,15.85,82.94,45.272,306,Колхозная,42.92308116289,74.60585027933
2020-04-01,7.22,205.34,23.6,16.0,31.33,24.551,179,Колхозная,42.92308116289,74.60585027933
2020-04-02,3.58,125.07,34.31,10.49,70.73,31.728,416,Колхозная,42.92308116289,74.60585027933
2020-04-03,1.48,149.35,10.59,4.28,20.42,16.409,425,Колхозная,42.92308116289,74.60585027933
2020-04-04,1.3,382.35,10.46,3.62,29.44,43.127,513,Колхозная,42.92308116289,74.60585027933
2020-04-05,3.68,343.17,6.42,5.32,18.07,61.08,527,Колхозная,42.92308116289,74.60585027933
2020-04-06,4.28,444.88,27.72,14.18,110.08,59.034,499,Колхозная,42.92308116289,74.60585027933
2020-04-07,4.03,203.84,12.15,6.51,24.35,26.981,427,Колхозная,42.92308116289,74.60585027933
2020-04-08,1.2,281.2,10.38,6.79,15.07,19.565,437,Колхозная,42.92308116289,74.60585027933
2020-04-09,3.08,160.05,33.6,12.36,45.26,26.657,456,Колхозная,42.92308116289,74.60585027933
2020-04-10,3.56,236.85,37.54,10.02,79.13,52.377,498,Колхозная,42.92308116289,74.60585027933
2020-04-11,17.73,49.12,37.74,28.42,40.98,8.351,152,Колхозная,42.92308116289,74.60585027933
2020-04-12,3.3,198.66,21.71,7.74,42.76,28.322,588,Колхозная,42.92308116289,74.60585027933
2020-04-13,4.84,106.15,15.64,10.26,24.97,14.35,581,Колхозная,42.92308116289,74.60585027933
2020-04-14,3.06,311.6,15.76,9.5,21.64,27.859,566,Колхозная,42.92308116289,74.60585027933
2020-04-15,2.18,98.36,24.77,5.74,39.85,20.273,523,Колхозная,42.92308116289,74.60585027933
2020-04-16,2.87,139.04,33.47,8.39,50.09,29.782,517,Колхозная,42.92308116289,74.60585027933
2020-04-17,2.04,74.7,19.73,12.53,27.0,14.041,573,Колхозная,42.92308116289,74.60585027933
2020-04-18,2.18,219.7,14.16,4.79,23.55,34.589,581,Колхозная,42.92308116289,74.60585027933
2020-04-19,2.0,102.6,15.04,3.97,27.38,19.868,569,Колхозная,42.92308116289,74.60585027933
2020-04-20,2.12,100.8,12.17,4.55,18.05,15.85,512,Колхозная,42.92308116289,74.60585027933
2020-04-21,1.95,108.1,11.92,3.9,18.5,13.213,383,Колхозная,42.92308116289,74.60585027933
2020-04-22,2.45,129.08,9.46,3.81,12.76,17.075,425,Колхозная,42.92308116289,74.60585027933
2020-04-23,1.82,119.44,13.7,6.95,20.47,19.392,476,Колхозная,42.92308116289,74.60585027933
2020-04-24,2.25,86.28,6.35,3.49,9.0,14.315,498,Колхозная,42.92308116289,74.60585027933
2020-04-25,3.94,86.01,12.6,7.52,28.74,14.609,511,Колхозная,42.92308116289,74.60585027933
2020-04-26,10.8,108.84,33.08,17.01,41.26,15.284,526,Колхозная,42.92308116289,74.60585027933
2020-04-27,3.7,56.12,8.75,5.81,18.91,12.204,517,Колхозная,42.92308116289,74.60585027933
2020-04-28,3.12,69.59,6.79,5.66,8.26,5.191,415,Колхозная,42.92308116289,74.60585027933
2020-04-29,2.0,31.59,4.71,3.45,7.07,3.415,520,Колхозная,42.92308116289,74.60585027933
2020-04-30,2.27,36.18,5.2,4.09,7.39,4.945,545,Колхозная,42.92308116289,74.60585027933
2020-05-01,1.14,54.78,9.53,2.84,25.04,13.214,518,Колхозная,42.92308116289,74.60585027933
2020-05-02,2.7,174.35,10.09,6.64,17.04,15.547,538,Колхозная,42.92308116289,74.60585027933
2020-05-03,2.04,327.37,5.6,3.34,9.33,22.983,569,Колхозная,42.92308116289,74.60585027933
2020-05-04,0.96,115.4,6.94,3.34,18.57,16.166,538,Колхозная,42.92308116289,74.60585027933
2020-05-05,2.88,63.58,9.39,6.68,14.34,7.991,493,Колхозная,42.92308116289,74.60585027933
2020-05-06,1.82,124.52,20.47,3.82,29.59,21.129,586,Колхозная,42.92308116289,74.60585027933
2020-05-07,2.33,140.19,10.13,6.8,23.02,23.418,390,Колхозная,42.92308116289,74.60585027933
2020-05-08,1.69,31.18,5.49,3.51,8.88,4.71,349,Колхозная,42.92308116289,74.60585027933
2020-05-09,2.12,422.22,10.92,6.4,17.23,41.254,336,Колхозная,42.92308116289,74.60585027933
2020-05-10,1.13,29.58,7.78,3.92,12.96,6.565,243,Колхозная,42.92308116289,74.60585027933
2020-05-11,1.56,31.4,3.72,2.76,6.88,4.392,351,Колхозная,42.92308116289,74.60585027933
2020-05-12,1.3,45.71,8.34,3.32,16.18,8.994,462,Колхозная,42.92308116289,74.60585027933
2020-05-13,3.52,43.72,9.34,5.45,23.7,10.481,326,Колхозная,42.92308116289,74.60585027933
2020-05-14,0.43,15.49,3.85,2.7,5.45,2.7,318,Колхозная,42.92308116289,74.60585027933
2020-05-15,0.3,33.38,2.95,1.38,14.33,9.611,516,Колхозная,42.92308116289,74.60585027933
2020-05-16,2.85,227.28,6.45,4.86,8.26,46.822,337,Колхозная,42.92308116289,74.60585027933
2020-05-17,2.02,156.62,7.35,4.36,13.06,11.876,525,Колхозная,42.92308116289,74.60585027933
2020-05-18,1.48,31.67,5.47,3.31,8.84,4.922,471,Колхозная,42.92308116289,74.60585027933
2020-05-19,2.18,93.18,8.68,4.76,23.29,14.052,544,Колхозная,42.92308116289,74.60585027933
2020-05-20,1.14,67.06,8.64,2.73,17.42,10.99,549,Колхозная,42.92308116289,74.60585027933
2020-05-21,1.34,141.38,3.97,3.28,8.13,20.932,513,Колхозная,42.92308116289,74.60585027933
2020-05-22,1.4,78.06,3.88,2.18,14.58,12.13,531,Колхозная,42.92308116289,74.60585027933
2020-06-04,1.35,138.22,2.42,1.99,3.46,11.173,169,Колхозная,42.92308116289,74.60585027933
2020-06-05,2.8,66.09,5.45,4.12,8.69,8.995,236,Колхозная,42.92308116289,74.60585027933
2020-06-06,1.1,152.55,7.0,2.52,12.5,9.011,489,Колхозная,42.92308116289,74.60585027933
2020-06-07,1.53,188.87,10.77,5.45,16.8,21.591,545,Колхозная,42.92308116289,74.60585027933
2020-06-08,4.09,165.27,14.33,9.59,19.92,11.635,540,Колхозная,42.92308116289,74.60585027933
2020-06-09,1.0,26.65,8.13,3.9,11.88,4.963,494,Колхозная,42.92308116289,74.60585027933
2020-06-10,2.0,66.97,6.47,4.3,9.4,5.467,527,Колхозная,42.92308116289,74.60585027933
2020-06-11,1.6,47.47,3.82,3.0,5.15,4.87,564,Колхозная,42.92308116289,74.60585027933
2020-06-12,0.8,191.82,4.2,2.0,6.94,29.318,569,Колхозная,42.92308116289,74.60585027933
2020-06-13,0.8,376.6,4.84,2.1,10.75,46.314,551,Колхозная,42.92308116289,74.60585027933
2020-06-14,1.23,89.2,5.55,3.17,8.82,15.144,339,Колхозная,42.92308116289,74.60585027933
2020-06-15,1.4,64.3,5.65,2.85,10.25,8.288,564,Колхозная,42.92308116289,74.60585027933
2020-06-16,1.52,40.79,4.61,2.54,8.18,5.484,562,Колхозная,42.92308116289,74.60585027933
2020-06-17,1.9,121.53,4.15,3.12,7.45,8.734,542,Колхозная,42.92308116289,74.60585027933
2020-06-18,1.77,197.77,6.47,2.96,19.95,24.815,493,Колхозная,42.92308116289,74.60585027933
2020-06-19,1.55,58.58,5.35,2.52,8.4,7.094,487,Колхозная,42.92308116289,74.60585027933
2020-06-20,1.35,29.23,7.45,3.07,13.59,5.507,585,Колхозная,42.92308116289,74.60585027933
2020-06-21,1.52,403.67,10.48,3.35,22.77,27.898,587,Колхозная,42.92308116289,74.60585027933
2020-06-22,2.04,87.37,10.91,6.09,24.61,16.364,552,Колхозная,42.92308116289,74.60585027933
2020-06-23,2.67,519.13,8.88,6.4,14.4,50.058,362,Колхозная,42.92308116289,74.60585027933
2020-06-24,1.2,69.56,8.47,2.17,13.2,9.715,590,Колхозная,42.92308116289,74.60585027933
2020-06-25,1.17,282.77,7.92,2.91,15.47,25.191,568,Колхозная,42.92308116289,74.60585027933
2020-06-26,1.2,114.95,4.78,2.87,12.64,12.65,560,Колхозная,42.92308116289,74.60585027933
2020-06-27,2.2,94.15,6.14,4.72,8.36,6.244,520,Колхозная,42.92308116289,74.60585027933
2020-06-28,1.6,63.25,4.76,3.47,8.3,6.597,444,Колхозная,42.92308116289,74.60585027933
2020-06-29,0.5,100.82,3.8,1.42,11.68,12.477,483,Колхозная,42.92308116289,74.60585027933
2020-06-30,1.42,50.83,6.07,3.37,11.66,11.801,469,Колхозная,42.92308116289,74.60585027933
2020-07-01,1.5,79.37,5.12,2.97,7.21,9.211,461,Колхозная,42.92308116289,74.60585027933
2020-07-02,1.7,57.3,3.6,2.61,7.58,7.052,456,Колхозная,42.92308116289,74.60585027933
2020-07-03,1.1,105.4,5.18,2.62,7.52,16.67,472,Колхозная,42.92308116289,74.60585027933
2020-07-04,0.8,154.77,5.3,1.7,11.07,18.367,495,Колхозная,42.92308116289,74.60585027933
2020-07-05,1.6,106.72,8.13,4.05,12.73,9.742,475,Колхозная,42.92308116289,74.60585027933
2020-07-06,1.35,62.65,5.15,2.95,6.7,4.754,279,Колхозная,42.92308116289,74.60585027933
2020-07-07,0.95,294.05,5.67,2.59,9.18,35.135,420,Колхозная,42.92308116289,74.60585027933
2020-07-08,1.3,149.9,7.28,3.42,14.65,17.374,441,Колхозная,42.92308116289,74.60585027933
2020-07-09,1.17,101.07,4.5,3.16,6.31,10.429,473,Колхозная,42.92308116289,74.60585027933
2020-07-10,1.5,79.81,4.61,2.97,7.25,7.156,426,Колхозная,42.92308116289,74.60585027933
2020-07-11,1.3,31.05,3.23,2.0,5.65,3.393,338,Колхозная,42.92308116289,74.60585027933
2020-07-12,2.17,46.1,6.43,3.8,12.55,6.544,398,Колхозная,42.92308116289,74.60585027933
2020-07-13,3.6,219.1,10.8,7.1,16.12,20.873,411,Колхозная,42.92308116289,74.60585027933
2020-07-14,2.37,25.65,11.89,4.68,16.39,6.114,442,Колхозная,42.92308116289,74.60585027933
2020-07-15,2.52,480.55,17.23,6.65,24.42,29.745,355,Колхозная,42.92308116289,74.60585027933
2020-07-16,3.0,60.38,13.62,5.98,18.14,10.156,324,Колхозная,42.92308116289,74.60585027933
2020-07-17,1.5,20.14,5.07,2.8,7.97,3.621,495,Колхозная,42.92308116289,74.60585027933
2020-07-18,1.3,611.12,4.95,3.34,8.16,38.601,453,Колхозная,42.92308116289,74.60585027933
2020-07-19,1.62,72.22,3.53,2.35,5.75,5.938,159,Колхозная,42.92308116289,74.60585027933
2020-07-20,1.7,51.13,3.53,2.7,5.71,6.474,176,Колхозная,42.92308116289,74.60585027933
2020-07-21,1.3,35.04,3.28,2.42,4.8,4.301,269,Колхозная,42.92308116289,74.60585027933
2020-07-22,2.29,27.05,4.09,3.34,5.71,3.31,276,Колхозная,42.92308116289,74.60585027933
2020-07-23,2.0,104.35,4.96,2.75,14.66,13.935,304,Колхозная,42.92308116289,74.60585027933
2020-07-24,2.5,42.15,5.45,3.97,6.95,3.891,387,Колхозная,42.92308116289,74.60585027933
2020-07-25,3.03,17.5,8.9,7.72,14.38,4.083,83,Колхозная,42.92308116289,74.60585027933
2020-07-26,2.1,67.78,8.69,5.62,14.05,7.43,443,Колхозная,42.92308116289,74.60585027933
2020-07-27,0.68,20.75,3.7,2.37,5.78,3.368,271,Колхозная,42.92308116289,74.60585027933
2020-07-28,1.1,54.97,2.83,2.04,4.15,5.591,421,Колхозная,42.92308116289,74.60585027933
2020-07-29,1.6,32.42,4.44,2.72,6.05,2.918,326,Колхозная,42.92308116289,74.60585027933
2020-07-30,1.2,143.8,7.57,2.5,14.8,10.855,393,Колхозная,42.92308116289,74.60585027933
2020-07-31,2.29,54.6,10.28,4.84,13.3,5.783,370,Колхозная,42.92308116289,74.60585027933
2020-08-01,1.2,34.33,6.98,4.55,11.73,6.376,382,Колхозная,42.92308116289,74.60585027933
2020-08-02,1.08,36.88,4.09,2.75,5.87,4.958,347,Колхозная,42.92308116289,74.60585027933
2020-08-03,1.1,112.5,6.75,2.88,9.21,7.874,341,Колхозная,42.92308116289,74.60585027933
2020-08-04,1.25,54.1,6.97,2.6,11.26,7.927,413,Колхозная,42.92308116289,74.60585027933
2020-08-05,1.52,55.63,4.37,2.86,6.71,10.061,453,Колхозная,42.92308116289,74.60585027933
2020-08-06,1.42,59.38,13.23,6.3,24.27,11.611,343,Колхозная,42.92308116289,74.60585027933
2020-08-07,2.42,75.03,9.82,5.55,17.14,13.3,441,Колхозная,42.92308116289,74.60585027933
2020-08-08,2.5,119.57,5.97,4.17,10.25,10.704,396,Колхозная,42.92308116289,74.60585027933
2020-08-09,2.15,93.12,5.22,3.58,9.4,9.123,426,Колхозная,42.92308116289,74.60585027933
2020-08-10,1.6,52.22,3.74,2.87,4.97,4.165,442,Колхозная,42.92308116289,74.60585027933
2020-08-11,1.73,291.2,7.77,3.92,9.81,14.718,432,Колхозная,42.92308116289,74.60585027933
2020-08-12,1.9,70.3,4.37,3.3,8.52,12.79,415,Колхозная,42.92308116289,74.60585027933
2020-08-13,2.95,21.42,4.4,3.87,6.05,1.999,405,Колхозная,42.92308116289,74.60585027933
2020-08-14,1.42,734.13,7.12,3.47,10.63,40.672,375,Колхозная,42.92308116289,74.60585027933
2020-08-15,1.55,230.65,8.78,3.01,12.71,19.495,472,Колхозная,42.92308116289,74.60585027933
2020-08-16,2.29,113.97,10.6,7.8,17.19,14.954,485,Колхозная,42.92308116289,74.60585027933
2020-08-17,1.8,270.75,7.6,3.8,23.53,32.084,484,Колхозная,42.92308116289,74.60585027933
2020-08-18,1.6,31.85,4.43,2.71,5.77,3.138,464,Колхозная,42.92308116289,74.60585027933
2020-08-19,1.8,133.05,6.78,3.46,11.09,18.323,457,Колхозная,42.92308116289,74.60585027933
2020-08-20,1.65,65.15,11.05,3.15,18.8,13.989,475,Колхозная,42.92308116289,74.60585027933
2020-08-21,5.09,100.15,14.49,11.96,24.11,20.166,260,Колхозная,42.92308116289,74.60585027933
2020-08-22,2.2,74.65,11.54,4.37,14.87,14.217,418,Колхозная,42.92308116289,74.60585027933
2020-08-23,2.17,140.05,13.38,4.43,26.94,29.34,425,Колхозная,42.92308116289,74.60585027933
2020-08-24,3.5,111.95,8.93,6.12,24.13,15.947,353,Колхозная,42.92308116289,74.60585027933
2020-08-25,5.65,357.25,10.51,7.95,13.2,20.166,378,Колхозная,42.92308116289,74.60585027933
2020-08-26,2.52,45.35,10.44,5.15,16.67,8.122,406,Колхозная,42.92308116289,74.60585027933
2020-08-27,2.6,374.4,9.18,6.55,13.95,18.096,471,Колхозная,42.92308116289,74.60585027933
2020-08-28,1.7,162.37,7.14,3.33,17.17,17.922,426,Колхозная,42.92308116289,74.60585027933
2020-08-29,1.7,58.33,12.42,3.95,17.85,10.306,426,Колхозная,42.92308116289,74.60585027933
2020-08-30,2.2,80.28,17.13,6.93,25.98,16.888,418,Колхозная,42.92308116289,74.60585027933
2020-08-31,3.2,159.35,8.39,6.37,11.9,12.654,414,Колхозная,42.92308116289,74.60585027933
2020-09-01,2.5,71.97,10.8,6.64,15.41,8.891,353,Колхозная,42.92308116289,74.60585027933
2020-09-02,2.72,59.2,8.75,4.63,11.1,5.868,469,Колхозная,42.92308116289,74.60585027933
2020-09-03,1.2,209.85,4.22,1.98,9.89,19.707,469,Колхозная,42.92308116289,74.60585027933
2020-09-04,1.7,214.07,7.32,3.22,14.2,14.164,478,Колхозная,42.92308116289,74.60585027933
2020-09-05,2.4,171.85,12.08,7.81,19.59,19.429,480,Колхозная,42.92308116289,74.60585027933
2020-09-06,1.4,164.57,4.0,2.72,6.75,11.592,471,Колхозная,42.92308116289,74.60585027933
2020-09-07,3.85,127.57,14.43,8.4,20.6,16.517,443,Колхозная,42.92308116289,74.60585027933
2020-09-08,5.68,120.28,21.94,9.8,34.13,15.259,378,Колхозная,42.92308116289,74.60585027933
2020-09-09,7.4,94.4,23.55,11.98,28.28,19.333,401,Колхозная,42.92308116289,74.60585027933
2020-09-10,3.9,88.03,19.57,7.28,23.9,14.262,328,Колхозная,42.92308116289,74.60585027933
2020-09-11,4.37,238.15,12.7,8.5,18.73,33.032,314,Колхозная,42.92308116289,74.60585027933
2020-09-12,3.0,385.48,7.61,5.2,18.25,25.954,298,Колхозная,42.92308116289,74.60585027933
2020-09-13,2.22,294.58,15.55,4.53,28.33,40.765,366,Колхозная,42.92308116289,74.60585027933
2020-09-14,2.12,126.55,10.65,3.9,24.94,21.181,293,Колхозная,42.92308116289,74.60585027933
2020-09-15,2.22,152.22,8.98,4.9,12.23,18.522,247,Колхозная,42.92308116289,74.60585027933
2020-09-16,14.18,18.67,15.87,15.05,17.27,1.286,38,Колхозная,42.92308116289,74.60585027933
2020-09-17,0.7,151.43,4.48,3.22,7.9,17.005,150,Колхозная,42.92308116289,74.60585027933
2020-09-18,0.52,61.37,3.17,1.41,5.21,4.151,329,Колхозная,42.92308116289,74.60585027933
2020-09-19,1.87,700.42,7.44,5.37,47.4,77.639,314,Колхозная,42.92308116289,74.60585027933
2020-09-20,2.2,227.82,17.7,5.25,32.17,29.941,238,Колхозная,42.92308116289,74.60585027933
2020-09-21,1.6,93.05,10.37,3.66,17.48,17.846,228,Колхозная,42.92308116289,74.60585027933
2020-09-22,1.58,149.4,8.91,3.19,14.03,17.741,336,Колхозная,42.92308116289,74.60585027933
2020-09-23,2.5,185.48,11.9,6.22,30.9,24.384,450,Колхозная,42.92308116289,74.60585027933
2020-09-24,1.4,135.25,11.77,4.78,21.55,24.59,467,Колхозная,42.92308116289,74.60585027933
2020-09-25,3.45,131.19,10.37,5.37,17.02,15.254,350,Колхозная,42.92308116289,74.60585027933
2020-09-26,1.0,101.07,7.8,4.43,18.77,20.925,274,Колхозная,42.92308116289,74.60585027933
2020-09-27,1.6,154.07,5.59,3.23,21.5,14.85,232,Колхозная,42.92308116289,74.60585027933
2020-09-28,2.35,468.85,13.03,6.35,65.0,59.168,266,Колхозная,42.92308116289,74.60585027933
2020-09-29,2.9,257.27,46.95,10.7,71.2,42.307,269,Колхозная,42.92308116289,74.60585027933
2020-09-30,4.97,522.35,30.0,11.25,47.8,47.607,393,Колхозная,42.92308116289,74.60585027933
2020-10-01,2.65,273.75,26.1,9.32,63.92,65.714,267,Колхозная,42.92308116289,74.60585027933
2020-10-02,3.3,135.0,27.92,7.9,40.25,20.98,275,Колхозная,42.92308116289,74.60585027933
2020-10-03,3.6,141.72,24.33,12.77,33.38,18.347,255,Колхозная,42.92308116289,74.60585027933
2020-10-04,3.87,250.0,24.02,10.18,39.28,31.951,309,Колхозная,42.92308116289,74.60585027933
2020-10-05,3.1,241.2,10.63,6.22,38.0,40.073,319,Колхозная,42.92308116289,74.60585027933
2020-10-06,5.62,117.22,16.86,9.69,45.83,27.533,340,Колхозная,42.92308116289,74.60585027933
2020-10-07,5.53,357.35,57.53,25.62,139.1,83.085,343,Колхозная,42.92308116289,74.60585027933
2020-10-08,4.47,282.25,26.15,16.27,57.77,56.891,324,Колхозная,42.92308116289,74.60585027933
2020-10-09,3.0,309.92,15.38,5.57,82.26,61.293,356,Колхозная,42.92308116289,74.60585027933
2020-10-10,4.45,331.55,31.37,11.88,103.25,71.484,423,Колхозная,42.92308116289,74.60585027933
2020-10-11,9.43,369.17,75.63,33.83,113.94,93.146,432,Колхозная,42.92308116289,74.60585027933
2020-10-12,7.6,405.1,85.85,18.19,163.88,90.957,345,Колхозная,42.92308116289,74.60585027933
2020-10-13,4.84,282.02,63.95,25.49,89.32,39.875,412,Колхозная,42.92308116289,74.60585027933
2020-10-14,6.3,696.75,66.25,21.15,98.97,85.303,403,Колхозная,42.92308116289,74.60585027933
2020-10-15,9.68,391.75,72.2,44.27,98.65,69.916,376,Колхозная,42.92308116289,74.60585027933
2020-10-16,9.63,248.93,85.04,22.28,122.52,55.759,416,Колхозная,42.92308116289,74.60585027933
2020-10-17,8.27,255.3,69.45,25.85,114.53,54.509,415,Колхозная,42.92308116289,74.60585027933
2020-10-18,8.57,391.45,44.05,34.4,63.63,98.009,254,Колхозная,42.92308116289,74.60585027933
2020-10-19,5.88,214.8,33.65,16.2,98.38,56.023,194,Колхозная,42.92308116289,74.60585027933
2020-10-20,8.43,463.95,44.35,16.13,82.68,51.597,275,Колхозная,42.92308116289,74.60585027933
2020-10-21,6.68,227.95,93.05,37.09,153.41,62.242,284,Колхозная,42.92308116289,74.60585027933
2020-10-22,4.59,610.54,62.73,19.05,101.42,148.623,164,Колхозная,42.92308116289,74.60585027933
2020-10-23,11.05,133.27,29.73,20.34,45.85,20.899,333,Колхозная,42.92308116289,74.60585027933
2020-10-24,5.47,374.85,27.14,18.17,92.55,115.045,126,Колхозная,42.92308116289,74.60585027933
2020-10-25,2.8,579.33,6.75,4.32,13.95,70.588,143,Колхозная,42.92308116289,74.60585027933
2020-10-26,4.4,214.0,28.52,24.35,33.0,23.96,147,Колхозная,42.92308116289,74.60585027933
2020-10-27,4.15,397.35,26.75,10.45,47.23,52.198,146,Колхозная,42.92308116289,74.60585027933
2020-10-28,2.2,199.45,13.93,8.89,63.11,38.205,353,Колхозная,42.92308116289,74.60585027933
2020-10-29,4.15,509.02,28.49,17.92,269.52,153.753,376,Колхозная,42.92308116289,74.60585027933
2020-10-30,4.72,343.88,149.59,39.1,217.73,91.893,414,Колхозная,42.92308116289,74.60585027933
2020-10-31,21.02,354.8,98.66,41.92,271.48,111.036,478,Колхозная,42.92308116289,74.60585027933
2020-11-01,21.6,838.53,155.76,77.92,412.24,170.167,428,Колхозная,42.92308116289,74.60585027933
2020-11-02,8.5,592.5,63.38,31.38,162.68,148.494,267,Колхозная,42.92308116289,74.60585027933
2020-11-03,13.6,618.45,34.17,21.63,192.75,140.416,247,Колхозная,42.92308116289,74.60585027933
2020-11-04,13.55,656.7,172.29,36.92,252.3,136.05,266,Колхозная,42.92308116289,74.60585027933
2020-11-05,14.43,388.58,109.18,71.59,236.23,97.329,314,Колхозная,42.92308116289,74.60585027933
2020-11-06,25.52,344.48,125.0,52.17,251.88,95.745,337,Колхозная,42.92308116289,74.60585027933
2020-11-07,3.42,791.92,53.7,15.35,286.0,168.2,398,Колхозная,42.92308116289,74.60585027933
2020-11-08,2.0,591.0,10.68,6.97,52.4,104.437,342,Колхозная,42.92308116289,74.60585027933
2020-11-09,1.8,176.5,23.3,10.4,90.55,51.91,267,Колхозная,42.92308116289,74.60585027933
2020-11-10,6.75,310.13,125.82,51.67,144.41,65.723,329,Колхозная,42.92308116289,74.60585027933
2020-11-11,8.82,201.4,87.79,41.15,123.14,45.758,340,Колхозная,42.92308116289,74.60585027933
2020-11-12,4.0,80.2,37.25,16.32,51.22,20.117,288,Колхозная,42.92308116289,74.60585027933
2020-11-13,3.28,347.65,25.0,16.89,46.05,72.145,306,Колхозная,42.92308116289,74.60585027933
2020-11-14,8.63,184.68,24.91,17.52,39.13,18.393,338,Колхозная,42.92308116289,74.60585027933
